calling phone;receiving phone;date;price
40;13;2020-11-15;6
28;63;2020-10-05;7
64;54;2020-11-23;14
22;46;2020-06-04;7
40;45;2020-10-24;8
35;57;2020-01-24;0
62;22;2020-07-23;13
90;85;2020-03-15;0
54;55;2020-10-21;6
12;24;2020-05-03;1
89;53;2020-02-03;12
57;81;2020-07-30;6
34;76;2020-05-28;8
44;94;2021-01-01;5
60;99;2020-01-30;17
76;15;2020-04-05;3
35;45;2020-08-27;11
18;89;2020-03-20;3
33;90;2020-10-31;18
65;72;2020-06-19;10
27;26;2020-12-03;0
68;19;2020-02-27;14
17;97;2020-09-28;11
82;98;2020-11-27;3
75;67;2020-09-18;8
82;76;2020-12-21;7
86;35;2021-01-14;15
45;94;2020-05-28;6
14;54;2020-06-15;3
46;78;2020-08-05;3
76;79;2020-12-17;0
31;12;2020-09-27;4
39;10;2020-11-20;3
64;99;2020-12-03;18
11;47;2020-09-26;9
26;71;2020-03-01;7
47;83;2020-10-20;10
87;32;2020-09-27;3
41;78;2020-03-10;11
92;76;2020-09-13;5
52;99;2020-01-21;14
65;61;2020-04-16;12
82;34;2020-05-29;6
34;19;2020-02-15;7
95;94;2020-01-19;2
14;73;2020-10-05;0
36;46;2020-04-25;1
13;69;2020-07-30;1
67;87;2020-06-07;10
41;16;2020-05-17;5
95;56;2020-06-19;8
42;49;2020-03-02;19
70;98;2020-11-15;15
44;99;2020-01-09;17
52;71;2020-12-02;17
97;20;2020-09-14;12
16;81;2020-01-02;15
37;99;2020-02-04;10
36;98;2020-05-19;16
45;78;2020-11-14;12
83;24;2020-11-02;12
53;72;2020-12-05;1
52;54;2020-03-01;17
64;18;2020-03-15;14
86;30;2020-12-15;15
67;72;2020-10-20;15
89;22;2020-02-07;9
82;87;2020-05-17;15
76;87;2021-01-16;7
10;26;2020-12-18;6
83;19;2020-09-28;8
15;21;2020-01-16;6
19;61;2020-05-17;11
47;93;2020-02-06;19
12;16;2020-06-14;6
35;80;2020-04-12;11
96;11;2020-05-26;5
38;79;2021-01-12;15
67;14;2020-11-02;10
22;73;2020-08-07;8
98;43;2021-01-04;15
23;37;2020-04-11;3
69;40;2020-10-16;2
67;17;2020-03-31;1
75;83;2020-10-05;17
62;88;2020-09-06;19
32;33;2020-05-05;11
46;92;2020-05-09;10
47;22;2020-01-26;12
34;70;2020-01-22;3
18;49;2020-01-28;16
47;98;2020-01-25;5
40;66;2020-11-19;15
37;49;2020-02-09;18
58;99;2020-12-15;18
87;64;2020-10-17;3
86;51;2020-10-24;12
81;82;2020-09-08;18
30;26;2020-12-17;6
59;91;2020-03-30;4
61;69;2020-11-14;7
50;96;2020-07-08;16
49;78;2020-04-03;4
11;36;2020-04-22;9
97;15;2020-05-26;4
56;62;2020-02-21;14
81;97;2020-08-01;11
40;77;2020-02-25;11
65;91;2020-06-02;17
81;27;2020-12-30;6
55;94;2020-03-31;8
37;45;2020-12-12;3
88;57;2020-12-15;1
63;36;2020-06-12;9
18;52;2020-11-24;16
51;16;2020-01-08;0
86;56;2020-02-19;8
20;96;2020-07-12;13
48;21;2020-11-27;19
37;27;2020-04-11;7
65;45;2020-07-30;17
87;64;2020-01-18;3
31;25;2020-02-14;10
90;47;2020-12-20;18
63;64;2020-05-13;18
87;10;2020-12-29;15
22;35;2020-06-15;3
13;96;2020-08-20;16
65;44;2020-07-01;13
22;19;2020-07-29;15
92;44;2021-01-03;14
77;12;2020-06-18;5
73;93;2020-03-30;3
10;46;2020-12-22;3
20;73;2020-10-07;10
69;97;2020-02-20;13
21;40;2020-07-31;14
26;98;2021-01-06;7
70;55;2020-07-22;13
67;16;2020-02-09;16
81;26;2020-10-13;18
49;16;2020-07-21;0
42;11;2020-09-14;13
90;63;2020-10-22;8
81;14;2020-12-03;9
10;71;2020-01-06;17
73;58;2020-04-11;7
84;91;2020-04-28;19
77;25;2020-12-19;1
83;57;2020-05-06;0
30;17;2020-10-25;4
54;59;2020-10-29;4
52;35;2020-04-07;14
33;37;2020-11-26;0
56;41;2020-01-12;9
43;47;2020-07-20;9
29;13;2020-05-18;2
43;97;2020-01-08;1
82;17;2020-01-31;11
28;11;2021-01-15;14
37;30;2020-01-02;9
19;46;2021-01-06;5
88;82;2020-08-20;19
53;59;2020-01-16;0
94;40;2020-01-03;4
36;63;2020-09-26;8
94;51;2020-02-23;5
94;48;2020-09-20;6
28;56;2020-09-26;8
48;91;2020-09-01;4
83;69;2020-03-01;14
67;86;2020-07-05;2
99;77;2020-03-24;17
96;35;2020-11-23;11
15;36;2020-07-09;17
72;36;2020-09-15;9
51;40;2020-12-08;3
46;34;2020-09-02;6
52;67;2020-05-30;17
73;71;2020-10-22;19
69;43;2020-11-27;10
16;54;2020-09-15;10
19;23;2020-04-27;5
37;82;2020-08-18;14
81;67;2020-11-23;5
82;10;2020-01-10;15
82;27;2020-05-15;17
38;19;2020-03-08;2
50;44;2020-01-14;16
40;53;2020-07-25;15
52;52;2020-02-11;3
54;42;2020-05-17;1
66;70;2020-05-23;10
88;77;2020-05-05;14
56;16;2020-08-20;15
55;58;2020-01-12;15
33;63;2020-03-17;11
60;72;2020-05-30;5
59;25;2020-01-04;9
39;90;2020-06-29;14
96;60;2020-02-14;3
83;51;2020-12-22;11
58;34;2020-06-19;19
39;22;2020-03-25;4
36;34;2020-07-26;10
29;48;2020-02-18;4
92;51;2020-09-23;0
14;67;2020-04-27;15
72;83;2020-03-13;0
37;15;2021-01-13;4
83;95;2020-03-14;10
67;32;2020-11-02;19
77;41;2020-12-12;14
90;55;2020-02-23;3
73;23;2020-06-13;11
65;86;2020-06-13;9
16;49;2020-09-20;9
35;31;2020-02-10;9
29;33;2020-03-02;0
93;82;2020-03-01;12
80;77;2020-01-07;16
61;58;2020-01-08;4
75;18;2020-01-10;11
99;67;2020-11-22;11
23;83;2020-08-29;15
57;60;2020-09-04;9
25;65;2020-07-25;1
18;83;2020-04-07;6
24;77;2020-09-19;12
99;72;2020-12-13;6
56;71;2020-11-06;13
92;62;2020-07-26;13
16;78;2020-02-21;18
59;89;2020-01-31;4
81;89;2020-01-26;3
10;45;2020-05-27;0
41;30;2020-07-29;10
43;27;2020-11-21;3
54;96;2020-02-28;17
69;15;2020-08-04;2
33;22;2020-01-13;9
26;56;2021-01-19;8
73;47;2020-08-23;9
98;73;2020-07-03;16
21;77;2020-03-09;8
24;20;2020-07-12;0
51;92;2020-10-04;16
14;90;2020-02-16;11
55;19;2020-08-14;6
54;43;2020-11-03;10
61;43;2020-08-01;15
26;35;2020-05-28;10
25;87;2020-09-23;19
22;19;2020-12-14;7
47;85;2020-04-30;7
85;78;2020-04-05;18
76;12;2020-02-04;2
73;86;2020-04-18;5
67;86;2020-11-19;16
70;60;2020-05-15;19
14;24;2020-08-20;1
48;95;2020-02-29;6
77;98;2020-09-16;15
83;13;2020-08-22;11
85;92;2020-02-24;6
75;77;2020-09-12;4
77;86;2020-03-10;11
92;24;2020-07-13;8
98;92;2020-07-06;7
30;24;2020-09-26;5
35;53;2020-09-09;11
91;13;2020-07-13;9
12;65;2020-05-24;17
40;23;2020-09-02;1
43;94;2020-03-18;0
17;56;2020-02-14;11
83;75;2020-06-03;3
63;53;2020-12-06;19
24;70;2020-11-20;17
84;47;2020-03-15;17
24;28;2020-07-17;9
77;99;2020-11-23;4
85;37;2020-05-28;6
64;39;2020-04-12;5
56;57;2020-12-25;4
82;19;2020-09-11;19
12;64;2020-06-28;17
58;92;2020-04-10;13
44;30;2020-12-05;10
46;50;2020-10-12;0
59;29;2020-07-16;19
61;55;2020-02-10;14
36;49;2020-12-26;12
45;48;2020-10-14;7
21;44;2020-01-07;11
51;12;2020-08-10;19
88;32;2020-11-25;2
96;45;2020-08-15;10
58;79;2020-07-10;16
48;19;2020-02-16;3
91;69;2020-02-26;15
32;38;2020-01-21;1
19;48;2020-12-24;17
40;50;2020-04-14;1
62;99;2020-08-10;19
31;36;2020-05-18;14
13;22;2021-01-08;17
95;14;2020-11-20;14
20;19;2020-06-11;17
35;26;2020-08-10;1
69;37;2020-10-14;3
48;21;2020-10-08;14
74;13;2020-09-17;14
47;37;2020-08-25;7
48;44;2020-04-18;3
50;81;2020-08-23;3
43;89;2020-06-20;8
97;83;2020-07-20;12
39;29;2020-05-01;14
91;28;2020-04-09;15
89;94;2020-01-07;12
25;10;2020-07-31;0
50;72;2020-11-04;11
78;65;2020-08-16;11
27;97;2020-12-17;15
90;98;2020-10-27;12
25;22;2020-05-14;9
38;60;2020-01-18;15
57;60;2020-09-20;0
12;73;2020-07-23;16
82;35;2020-10-23;15
25;69;2020-07-28;6
26;71;2020-05-20;9
31;36;2020-12-01;4
76;90;2020-04-28;6
27;28;2020-05-29;0
77;92;2020-02-23;7
26;87;2020-04-28;7
22;94;2020-11-23;10
89;30;2020-12-02;5
36;15;2020-01-22;18
14;33;2020-06-22;11
71;39;2020-12-04;6
47;84;2021-01-16;15
51;75;2020-11-12;15
78;88;2021-01-16;10
24;77;2020-02-25;3
62;41;2020-12-29;9
70;33;2020-08-04;18
22;19;2020-08-29;7
92;74;2020-09-16;7
72;65;2020-08-25;16
99;19;2020-12-09;6
73;41;2020-02-19;9
16;85;2020-01-23;8
99;22;2020-02-19;16
49;82;2020-10-20;6
72;70;2020-12-01;7
83;19;2020-08-16;14
49;65;2020-06-19;14
37;17;2020-05-02;18
26;13;2020-01-04;5
12;18;2020-02-20;8
64;37;2020-09-13;4
41;93;2020-11-15;7
75;61;2020-05-01;5
27;26;2020-10-02;1
22;81;2020-01-29;19
20;60;2020-01-14;1
94;76;2020-07-12;10
54;53;2020-10-30;14
19;96;2020-08-05;18
49;47;2020-01-22;13
59;44;2020-03-19;17
93;23;2021-01-16;5
63;40;2020-08-12;11
91;14;2020-12-03;6
44;17;2020-07-20;10
91;47;2020-04-17;9
45;29;2020-10-11;19
29;71;2020-11-28;10
18;17;2020-06-25;17
26;11;2020-04-03;9
24;60;2020-09-28;10
29;64;2020-06-15;19
36;99;2020-11-22;18
19;70;2020-04-26;16
36;78;2020-06-07;9
53;12;2021-01-08;15
96;43;2021-01-14;8
55;20;2020-05-11;16
26;77;2020-11-27;16
66;49;2020-05-18;17
22;18;2020-12-11;14
85;10;2020-11-30;19
91;84;2020-05-08;4
15;74;2020-05-08;2
83;29;2020-02-02;17
60;14;2020-10-30;16
87;98;2020-09-22;3
58;15;2020-02-07;16
28;55;2020-01-16;10
67;36;2020-12-16;11
11;22;2020-03-04;8
73;77;2020-12-01;8
68;72;2020-03-11;12
63;95;2020-01-14;18
39;82;2020-05-26;17
92;12;2020-11-25;18
15;92;2020-12-16;9
99;36;2020-10-23;12
84;10;2020-07-17;15
14;31;2020-08-20;15
76;13;2020-12-23;4
56;41;2020-06-23;4
38;66;2020-12-18;13
22;27;2020-11-03;6
94;25;2020-05-15;4
94;34;2021-01-05;5
79;13;2020-04-20;19
37;71;2021-01-08;5
63;79;2020-06-21;19
44;29;2021-01-08;8
26;25;2020-06-23;2
46;18;2021-01-13;13
48;42;2020-08-25;9
58;99;2020-11-15;6
49;92;2020-06-22;19
82;11;2020-01-06;19
86;53;2020-02-22;6
81;63;2020-05-21;12
91;84;2020-02-26;0
36;96;2020-11-25;2
27;91;2020-11-26;17
15;11;2020-12-23;8
83;54;2020-05-27;9
73;11;2020-11-15;6
64;22;2020-01-13;9
85;57;2020-02-02;9
17;21;2020-08-08;6
83;32;2020-12-08;18
79;33;2020-02-13;10
95;72;2020-07-09;8
78;27;2020-12-04;14
58;30;2020-05-21;16
99;16;2020-07-08;19
28;84;2020-09-04;3
35;15;2020-01-15;8
82;79;2020-03-15;1
99;23;2020-07-14;17
41;99;2020-08-16;1
54;43;2020-11-02;9
11;86;2020-03-28;2
44;35;2020-09-11;16
54;98;2020-08-18;1
52;73;2021-01-18;9
61;90;2020-04-25;14
73;20;2020-04-15;10
78;79;2020-05-17;3
17;72;2020-04-25;0
15;28;2020-02-03;3
95;10;2020-04-16;10
30;22;2020-05-16;3
89;20;2020-06-14;11
69;89;2021-01-12;12
11;63;2020-11-13;13
68;43;2020-03-22;12
38;86;2020-01-23;12
68;43;2020-10-03;4
62;95;2020-09-04;14
27;86;2020-01-26;8
86;99;2020-09-22;13
89;53;2020-06-29;11
10;46;2020-08-21;17
19;87;2020-08-26;19
98;10;2020-10-04;10
37;75;2020-08-16;6
73;38;2020-07-02;0
15;38;2020-11-08;5
29;63;2020-05-04;8
71;16;2020-07-09;4
23;68;2020-12-08;13
51;41;2020-07-20;4
55;95;2020-04-24;19
53;83;2020-12-03;7
88;98;2020-12-18;6
27;93;2020-04-30;6
40;58;2021-01-13;13
85;10;2020-12-16;4
99;29;2020-12-23;5
67;22;2020-03-13;14
81;19;2020-12-07;10
16;92;2020-03-01;14
80;79;2020-12-14;1
47;21;2020-07-24;5
21;68;2020-02-22;16
83;78;2020-11-27;2
73;54;2020-12-30;8
97;46;2020-03-21;3
99;42;2021-01-03;19
99;22;2020-06-26;16
75;57;2020-12-13;6
85;26;2020-05-13;18
93;19;2020-04-22;9
37;82;2020-09-17;1
98;19;2020-11-04;19
69;38;2020-03-11;9
80;45;2020-11-27;19
11;80;2020-04-21;18
66;27;2020-08-11;5
99;43;2020-05-13;13
92;67;2021-01-01;8
40;62;2020-09-05;17
88;35;2020-09-27;6
77;31;2020-11-26;6
34;68;2020-10-17;18
46;52;2020-09-24;13
32;44;2020-04-03;11
95;19;2020-02-21;4
65;19;2020-11-11;7
22;36;2020-08-05;7
94;73;2020-12-04;15
31;96;2020-12-07;19
95;24;2020-07-15;17
71;97;2020-04-29;8
34;26;2020-07-17;11
21;34;2020-05-12;1
33;57;2020-02-10;13
12;72;2020-11-01;5
89;10;2020-06-13;2
52;82;2021-01-19;8
34;82;2020-05-12;8
12;20;2020-04-03;19
37;36;2020-09-07;11
73;57;2020-10-26;16
70;18;2020-05-14;13
89;57;2020-05-20;14
42;16;2020-01-31;0
97;95;2020-09-25;13
68;30;2020-02-15;3
77;63;2020-02-12;7
27;24;2020-01-07;17
61;62;2020-03-22;8
10;66;2020-01-06;19
60;37;2020-09-11;0
25;68;2020-04-25;19
69;75;2020-03-17;4
21;67;2020-10-25;15
24;33;2020-01-07;9
63;94;2020-12-31;1
67;40;2020-06-01;18
70;46;2020-05-19;7
19;67;2020-10-16;8
76;59;2020-05-31;2
31;56;2020-07-27;10
71;46;2020-12-28;17
75;33;2020-02-26;14
40;42;2020-12-13;7
23;97;2020-08-08;13
15;78;2020-01-10;3
57;12;2020-02-05;13
27;42;2020-03-31;11
29;88;2020-03-07;2
11;11;2020-12-14;9
31;68;2020-03-14;18
82;49;2021-01-04;12
11;18;2020-08-11;2
42;28;2020-04-14;3
81;86;2020-04-18;5
29;32;2020-01-08;16
42;47;2020-07-25;3
78;35;2020-03-19;14
13;17;2020-04-28;11
25;34;2020-09-05;15
46;56;2020-01-31;12
49;36;2020-07-01;18
26;60;2020-05-30;11
99;34;2021-01-02;13
27;66;2020-03-08;6
85;88;2020-10-09;15
96;70;2020-06-18;14
78;68;2020-11-26;13
56;59;2020-10-26;12
49;98;2020-07-12;19
89;28;2020-05-01;15
73;85;2020-05-18;10
40;19;2020-02-25;17
97;87;2020-11-20;18
68;36;2020-01-14;7
49;67;2020-08-30;19
82;71;2020-12-15;14
87;37;2020-05-18;1
38;47;2020-01-28;19
33;24;2020-03-27;9
57;74;2020-04-04;10
96;99;2020-11-25;5
34;27;2020-03-29;3
35;88;2020-06-12;14
60;11;2020-06-07;5
95;33;2020-10-18;15
36;13;2020-08-22;15
53;40;2020-01-13;18
14;25;2020-12-05;19
43;42;2020-01-08;13
63;36;2020-06-24;18
19;82;2020-10-10;8
56;62;2020-08-01;12
85;99;2020-07-25;18
94;62;2020-11-30;13
46;60;2020-06-29;4
80;46;2020-03-05;14
96;53;2020-09-20;6
33;27;2020-05-13;3
51;45;2020-02-22;3
74;21;2020-06-07;1
62;32;2020-03-29;18
62;64;2020-07-29;12
53;80;2020-02-29;1
72;83;2021-01-01;18
50;89;2020-10-09;18
11;98;2020-04-21;9
11;92;2020-12-30;17
49;18;2020-01-22;1
49;71;2020-04-06;2
56;86;2020-05-12;1
33;77;2020-11-03;13
15;41;2020-09-12;7
65;76;2020-05-23;2
74;22;2020-08-14;1
33;10;2020-06-04;5
54;33;2020-10-24;18
22;92;2020-07-07;8
57;34;2020-03-13;15
19;81;2020-12-07;11
82;88;2020-08-25;16
70;77;2020-12-19;13
48;26;2020-02-06;16
51;37;2020-10-26;2
71;55;2020-11-14;8
33;57;2021-01-17;12
30;54;2020-01-04;16
24;82;2020-05-07;3
66;96;2021-01-16;16
71;92;2020-11-04;12
75;41;2020-06-09;19
28;40;2020-07-31;12
86;29;2020-09-21;17
12;12;2020-08-12;15
63;21;2020-03-10;7
67;81;2020-10-25;3
80;57;2020-06-11;18
68;42;2020-12-23;10
47;12;2020-11-08;16
82;97;2020-02-20;1
76;47;2020-12-21;2
30;35;2021-01-03;2
16;95;2020-06-09;19
19;43;2020-10-07;9
29;18;2020-08-28;10
95;17;2020-12-26;6
91;76;2020-06-28;2
27;78;2020-12-14;3
99;67;2020-11-12;19
70;23;2020-12-05;2
89;35;2020-11-13;5
42;44;2020-11-13;8
33;52;2020-11-26;12
83;36;2020-12-09;4
20;94;2020-01-23;10
39;29;2020-08-19;8
98;39;2020-10-05;5
90;63;2020-06-25;7
58;63;2020-08-07;4
76;50;2020-01-04;5
18;94;2020-02-25;4
83;51;2020-04-23;17
50;23;2020-12-05;13
40;98;2020-02-07;15
92;42;2020-03-30;6
60;28;2020-11-02;2
63;65;2020-04-19;16
35;69;2021-01-17;11
43;51;2020-07-25;0
70;78;2020-11-04;10
41;90;2020-05-08;2
96;21;2020-05-31;10
66;23;2020-06-02;0
60;81;2020-04-28;19
10;69;2020-01-31;5
35;67;2020-01-01;2
87;78;2020-12-14;5
16;38;2020-05-13;0
29;83;2020-04-26;4
35;87;2020-11-23;2
75;78;2021-01-18;5
72;54;2020-10-11;9
64;17;2020-12-31;10
49;97;2020-11-25;13
28;75;2020-11-27;9
76;50;2021-01-02;12
81;64;2020-05-27;10
88;49;2020-05-22;2
60;18;2020-04-03;17
59;87;2020-03-22;8
86;52;2020-03-24;13
10;80;2020-09-01;6
54;40;2020-12-16;18
17;59;2020-08-23;11
29;67;2020-05-17;11
92;77;2020-05-27;8
55;61;2020-04-24;16
29;27;2020-03-29;2
27;35;2020-11-27;14
36;33;2020-03-29;4
10;13;2020-03-20;11
75;83;2020-09-18;16
41;52;2020-06-01;1
90;26;2020-05-08;3
49;12;2020-04-17;8
78;62;2020-10-18;10
21;11;2020-11-08;1
98;30;2020-12-11;14
84;94;2020-02-13;13
58;96;2021-01-15;7
80;71;2021-01-11;4
83;39;2020-05-25;4
99;11;2020-04-28;12
84;69;2020-10-19;5
64;88;2021-01-06;19
19;54;2020-09-11;0
53;93;2020-02-17;15
86;55;2020-03-27;16
10;20;2020-04-30;16
12;23;2020-07-05;17
67;92;2020-08-17;11
14;40;2020-05-12;3
97;65;2020-07-10;15
25;36;2020-07-27;3
61;89;2020-04-25;17
18;91;2020-03-24;1
48;42;2020-10-03;12
39;29;2020-12-14;11
49;45;2020-08-30;8
27;35;2020-03-23;1
23;37;2020-08-19;1
10;95;2020-05-20;7
36;19;2020-06-03;19
21;46;2020-12-20;9
38;14;2020-12-17;2
37;94;2020-06-24;8
56;59;2020-06-10;10
49;11;2020-01-17;13
84;13;2020-01-17;16
21;95;2020-10-10;12
68;89;2021-01-15;18
44;81;2020-01-15;12
45;86;2021-01-18;7
81;67;2020-03-23;0
36;72;2020-12-22;2
70;79;2020-11-27;0
51;72;2020-10-04;3
18;32;2020-04-17;10
65;57;2020-03-21;5
52;93;2020-07-15;1
37;49;2020-08-10;9
53;61;2020-06-11;9
36;27;2020-05-20;19
34;80;2020-03-03;16
56;24;2020-03-22;8
48;50;2020-03-09;12
20;35;2020-02-28;7
50;19;2021-01-08;4
29;97;2020-04-12;17
85;78;2020-11-28;7
81;10;2020-11-16;19
57;92;2020-12-08;10
65;55;2020-05-18;6
28;51;2020-11-21;12
72;37;2020-01-10;13
26;80;2020-01-03;2
22;56;2021-01-05;19
71;10;2020-10-09;11
48;29;2020-08-26;12
35;62;2020-12-31;14
91;22;2020-03-05;0
82;72;2020-03-08;12
34;42;2020-02-02;0
70;28;2020-01-12;11
87;22;2020-06-05;10
61;35;2020-04-09;7
74;59;2020-09-27;16
58;66;2020-04-26;18
53;95;2020-10-04;17
85;21;2020-05-23;0
20;65;2020-01-07;17
49;56;2020-01-12;2
44;93;2020-01-06;11
45;68;2020-01-02;8
29;46;2021-01-15;16
13;15;2020-12-12;2
47;63;2020-08-12;3
96;26;2020-05-15;3
44;16;2020-08-13;13
92;27;2020-10-28;1
83;76;2020-08-20;1
11;86;2020-08-11;2
39;76;2020-08-07;11
28;65;2020-03-23;6
23;72;2020-06-16;19
41;46;2020-09-16;15
46;50;2021-01-18;15
76;22;2020-11-13;9
61;42;2020-02-05;3
82;32;2021-01-10;16
14;41;2020-05-02;12
67;54;2020-12-31;19
15;80;2020-02-27;12
46;29;2020-05-29;0
19;47;2020-08-02;5
79;54;2020-02-07;10
99;88;2020-03-02;6
57;60;2021-01-03;13
28;11;2020-02-24;19
34;73;2020-04-03;15
85;60;2020-02-11;15
21;53;2020-02-01;9
82;69;2020-08-02;11
62;83;2020-12-03;4
15;22;2020-01-24;7
53;19;2020-03-26;4
24;97;2020-08-02;19
78;47;2020-02-01;3
30;64;2020-06-04;3
60;13;2020-03-05;1
42;39;2020-08-07;3
55;31;2020-04-15;9
77;16;2020-05-18;14
91;51;2020-02-22;8
20;61;2020-06-18;18
47;56;2020-09-22;8
22;44;2020-11-01;2
11;94;2020-11-24;4
86;79;2020-06-25;19
80;97;2020-03-27;13
53;75;2020-07-23;1
70;84;2020-08-17;13
36;84;2020-06-14;10
59;38;2020-09-07;9
46;53;2020-12-28;8
40;66;2020-04-20;1
32;20;2020-04-28;2
46;66;2020-10-26;0
48;39;2020-06-05;5
28;32;2020-06-05;11
94;70;2020-02-02;17
32;30;2020-01-22;18
41;29;2020-10-08;0
13;68;2020-11-15;8
14;77;2020-06-15;19
67;68;2020-08-13;10
18;48;2020-05-07;6
58;33;2020-01-29;18
72;17;2020-04-01;12
10;58;2020-07-25;3
35;55;2020-01-25;8
10;66;2020-01-17;9
80;17;2020-11-16;17
72;84;2020-01-21;16
38;97;2020-05-23;0
60;34;2020-04-02;9
23;34;2020-03-16;19
98;47;2020-03-31;0
69;83;2020-04-21;0
26;77;2020-07-18;14
83;54;2020-12-21;6
34;70;2021-01-10;14
91;13;2020-01-19;14
86;34;2020-02-06;19
13;68;2020-06-08;17
67;34;2020-05-09;0
16;75;2020-09-16;0
60;83;2020-12-10;15
45;58;2020-06-24;1
33;80;2020-06-17;14
79;29;2020-09-02;0
94;44;2021-01-11;15
64;25;2020-02-23;2
85;47;2020-06-25;13
88;91;2020-06-20;6
14;75;2020-08-30;9
91;61;2020-05-26;18
63;79;2020-03-17;1
41;75;2020-11-24;9
37;20;2020-08-06;3
81;72;2020-07-19;8
19;90;2020-11-06;8
48;26;2020-01-11;0
19;40;2020-06-23;4
40;50;2020-04-02;7
32;75;2020-02-08;9
96;91;2021-01-03;15
94;97;2020-11-13;18
75;82;2020-10-28;13
34;22;2020-09-02;7
90;15;2020-08-13;15
78;91;2020-01-10;12
23;18;2020-04-16;16
96;24;2020-07-04;3
44;50;2020-03-29;19
35;93;2020-09-25;12
39;51;2020-03-10;4
73;49;2020-03-13;8
80;59;2020-04-22;3
39;68;2020-02-06;1
73;78;2020-08-18;6
83;16;2020-10-25;12
42;27;2020-03-17;9
95;67;2020-10-02;18
19;77;2020-11-27;9
74;43;2020-11-11;7
41;73;2020-08-12;17
64;98;2021-01-07;8
84;26;2020-11-25;16
60;78;2020-12-03;6
21;31;2021-01-16;4
91;55;2021-01-18;5
36;57;2020-05-20;1
38;24;2020-12-22;16
20;13;2020-01-16;1
35;77;2020-03-24;12
88;30;2021-01-12;15
96;40;2020-12-23;10
92;32;2020-02-28;6
58;49;2020-12-25;14
50;18;2020-01-31;4
31;96;2020-01-24;1
16;86;2020-06-13;1
12;70;2020-01-21;10
73;35;2020-07-02;10
30;38;2020-04-08;17
93;11;2020-03-17;12
71;86;2020-04-02;5
92;64;2020-11-27;10
44;37;2020-04-10;19
54;17;2020-10-15;11
14;96;2020-10-17;9
70;65;2020-04-23;4
43;76;2020-07-03;0
44;56;2020-03-07;1
83;10;2021-01-02;19
93;44;2020-03-27;16
11;94;2020-05-20;10
76;32;2020-08-09;15
98;93;2020-09-08;17
69;30;2020-07-14;8
62;77;2020-11-22;2
82;58;2020-12-07;8
32;97;2020-10-15;17
54;50;2020-09-08;18
47;65;2020-02-03;1
53;11;2020-04-27;13
32;72;2020-07-04;4
65;94;2020-06-14;14
43;11;2020-07-10;11
68;66;2020-07-14;1
27;92;2020-04-27;5
95;15;2020-02-19;15
30;92;2020-04-19;8
97;62;2020-10-20;12
59;24;2020-01-31;16
49;13;2020-11-08;0
91;83;2020-02-14;13
73;17;2020-01-15;9
66;48;2020-09-05;15
69;39;2020-05-13;10
17;67;2020-11-10;16
45;32;2020-05-11;12
33;73;2020-08-19;8
90;79;2020-04-22;12
72;73;2020-08-17;0
91;13;2020-07-02;15
41;21;2020-05-25;1
69;26;2020-09-05;14
62;23;2020-02-09;4
33;88;2021-01-06;10
97;37;2020-11-16;6
81;22;2020-12-04;5
69;10;2020-04-23;16
37;49;2020-04-08;2
20;81;2020-10-17;16
91;53;2020-06-17;8
90;31;2020-08-09;13
51;62;2020-08-04;1
17;84;2020-11-01;3
75;15;2020-11-13;3
54;53;2020-02-03;4
91;20;2020-07-16;2
22;39;2020-07-25;5
35;21;2020-08-15;0
66;87;2020-12-13;1
44;81;2020-02-29;17
95;14;2020-08-18;19
53;66;2020-08-03;10
65;19;2020-10-01;15
36;20;2020-06-16;9
97;77;2020-11-16;15
53;34;2020-09-11;17
18;95;2020-04-25;11
83;56;2020-09-26;1
31;78;2020-04-07;11
30;23;2020-04-01;8
75;57;2020-07-02;14
67;94;2020-07-22;19
27;69;2020-08-27;8
56;60;2020-03-16;10
57;24;2020-07-14;8
96;10;2020-06-21;8
10;63;2020-02-15;9
53;16;2020-07-14;15
82;40;2020-11-10;8
64;21;2020-09-10;0
77;84;2020-01-02;10
67;93;2020-10-27;16
33;70;2020-07-03;15
44;14;2021-01-19;11
61;20;2021-01-19;16
68;48;2020-10-07;10
37;42;2020-02-15;4
78;82;2020-01-29;3
28;65;2020-03-15;2
35;86;2020-10-26;19
60;95;2020-01-11;19
86;43;2020-03-18;14
83;61;2020-04-01;10
65;88;2020-12-25;17
55;45;2020-03-17;11
49;82;2020-10-11;12
51;35;2020-10-20;13
81;48;2021-01-18;14
68;20;2020-08-15;2
33;31;2020-10-30;17
63;93;2020-01-10;7
75;72;2020-08-11;1
74;60;2020-10-30;3
92;69;2020-03-03;2
15;55;2020-12-12;8
49;83;2020-09-21;12
98;16;2020-12-11;16
61;71;2020-10-20;10
10;35;2020-04-25;7
18;48;2020-08-14;3
67;87;2020-03-14;3
63;53;2020-07-15;1
52;89;2020-10-04;8
15;83;2020-06-01;3
34;10;2020-09-29;7
78;22;2020-02-08;1
72;83;2020-10-31;2
17;48;2020-03-16;2
45;33;2020-03-28;6
25;24;2020-10-07;13
71;37;2020-11-04;9
57;23;2020-09-10;17
15;50;2020-05-27;12
70;85;2020-07-15;16
45;23;2020-06-14;3
69;82;2020-09-20;18
89;35;2021-01-07;1
64;25;2020-08-03;7
80;73;2020-12-04;18
75;30;2020-05-01;8
55;36;2020-04-24;9
63;66;2020-07-03;10
30;93;2020-08-16;4
77;59;2020-01-07;18
